track_uri|danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|time_signature
49xNJS9z0ssQFNPi2oXxXC|0.347|0.466|10|-6.613|1|0.0309|0.672|0.085|0.122|0.321|179.903|3
0tu8Vg2asD3B5nSsqGr2Wd|0.592|0.702|5|-4.581|0|0.0304|0.311|0.0497|0.432|0.772|97.945|4
3zvtVEsdlYJXLD8JvysV5N|0.606|0.807|10|-4.31|1|0.0319|0.0258|0.143|0.285|0.92|94.014|4
1THAC1OXU89ibytsfsjU8d|0.568|0.823|9|-4.547|1|0.0422|0.158|1.12e-06|0.311|0.772|97.74|4
4RqhJa5rYTow7EnkQjlC3x|0.296|0.743|2|-4.054|1|0.0463|0.15|0.0274|0.181|0.541|156.799|3
4K7AgoFAdM8Y383BdLTIjD|0.493|0.927|11|-4.102|0|0.151|0.197|4.76e-06|0.355|0.698|112.794|4
58CaL2SORDmK6CKeBPt65B|0.519|0.693|7|-5.718|0|0.0309|0.0455|0.0752|0.123|0.62|159.944|4
7756VpMN20weKpT5UTUKj1|0.3|0.738|9|-5.55|1|0.0455|0.209|0.0719|0.119|0.365|84.793|4
6EkdiPnCyK9gEpn1hnXTS0|0.633|0.726|7|-5.021|1|0.035|0.245|0.00213|0.118|0.774|95.627|4
2hdVcA24yXTVyAx1U2MXYQ|0.486|0.921|9|-3.697|1|0.0836|0.0455|0.474|0.389|0.676|122.41|4
3R11aqnxH9nlrxyAPV3A3Q|0.572|0.567|9|-6.147|1|0.0341|0.517|2.46e-05|0.158|0.498|135.218|4
7dSjODd6GyyCSUbq1fPIwq|0.406|0.892|9|-4.122|1|0.0747|0.346|0.00547|0.703|0.653|140.61|3
3JwXSMuS8djLZiWegMsoAu|0.554|0.72|11|-5.996|0|0.0286|0.0059|0.15|0.368|0.528|105.019|4
365t30ZNDVxET7BJADghSZ|0.364|0.722|7|-5.466|0|0.0392|0.0841|0.00281|0.16|0.653|185.681|3
3h6lTbhW54CbblzuR2pWys|0.478|0.903|4|-3.606|1|0.0557|0.593|0.0955|0.27|0.747|117.762|4
24sPOWKYuEgtb798NoGTZc|0.628|0.646|5|-6.299|1|0.0361|0.358|3.67e-05|0.66|0.609|95.953|4
7oddmTvNfZCaljEuxs75ir|0.779|0.58|9|-7.915|1|0.0707|0.378|0.00801|0.204|0.49|104.369|4
77ifZUZT3xF83AOlpM1pRs|0.338|0.815|9|-4.567|1|0.0807|0.154|0.0|0.305|0.765|195.823|4
5RwKeuegpGppR2QUuOAshT|0.518|0.689|7|-5.702|0|0.0309|0.0462|0.0594|0.118|0.63|159.863|4
1lSQdcpx0sHGkmyyvCWPeT|0.285|0.744|9|-5.535|1|0.0468|0.2|0.0653|0.116|0.369|84.641|4
4HcYFHirO3HJWcJMRFDdO7|0.491|0.917|9|-3.681|1|0.0937|0.0507|0.365|0.399|0.695|122.436|4
035MjeHefPLu6RaxCeKvRR|0.576|0.566|9|-6.17|1|0.0331|0.537|3.07e-05|0.152|0.495|135.104|4
3VzUU2cj4nHlA2R0IlURle|0.411|0.891|9|-4.139|1|0.0672|0.329|0.00386|0.749|0.618|140.417|3
1ImYeVGOkH9MmPp5uPyvep|0.559|0.613|10|-11.285|1|0.0348|0.716|0.00315|0.0906|0.817|145.526|4
5yJmJjUGnxLj8lFpLRax4g|0.316|0.771|2|-9.209|1|0.109|0.302|0.0116|0.697|0.477|181.346|3
2DR9kwwP8fRT9t5wF9sqRu|0.494|0.888|0|-8.52|1|0.124|0.375|0.0|0.974|0.738|122.089|4
7Jm5CU2u0XzrGzbzjmQ4VI|0.449|0.468|5|-12.178|0|0.0843|0.143|7.49e-05|0.232|0.672|177.24|3
5c4D5oNoHM2ZCxiA1j38px|0.759|0.577|9|-8.953|1|0.0396|0.767|0.000852|0.0858|0.761|126.372|4
3HYHCB65oatKJTjU07MNie|0.437|0.799|6|-8.453|1|0.0972|0.0982|4.8e-06|0.969|0.58|137.185|4
3MhDmOjvDQunw7uMfcn9Mo|0.646|0.488|4|-11.799|0|0.0628|0.0767|0.0203|0.109|0.461|138.1|4
3WHVIdxuHxGtuhk0aFfmtS|0.454|0.445|5|-11.862|1|0.0505|0.516|0.0096|0.165|0.65|170.828|3
2TJz1a16EkTnbrEJXjKQAE|0.612|0.209|2|-17.09|0|0.0415|0.565|3.32e-05|0.154|0.358|83.517|3
54OkjS2udLgpGQGzqiMKPg|0.532|0.633|5|-9.622|1|0.0323|0.164|0.856|0.096|0.772|115.288|4
14C4quRYkdhRyQZqUiIpPC|0.368|0.406|4|-8.293|1|0.0441|0.74|0.0|0.262|0.383|171.46|3
0pkFkN3cNQZVHk6URs8WGD|0.54|0.54|8|-8.211|1|0.0374|0.784|0.144|0.115|0.351|105.069|4
1zJW3g93al9esSh0YjzrK3|0.397|0.686|0|-7.639|1|0.0487|0.511|0.000139|0.299|0.871|88.893|4
6FGwMGTV7KAMFIOVeFqCb1|0.663|0.57|5|-9.938|0|0.0312|0.417|0.0571|0.0587|0.912|80.477|4
1GxeVooy8wwfLQIVqwGCfd|0.442|0.678|7|-6.051|1|0.0442|0.537|1.88e-05|0.053|0.718|102.112|4
2RV9o4BtDR3yX5Ek3vSp9g|0.725|0.412|9|-10.22|1|0.275|0.446|0.000212|0.0961|0.623|104.571|4
4NY61ZerEDXWqehVYpldNX|0.0|0.169|7|-14.467|0|0.0|0.598|0.274|0.299|0.0|0.0|0
2enJ2JXKyRnweH6if7hr6g|0.74|0.701|4|-8.667|0|0.0501|0.833|0.443|0.0665|0.846|128.345|4
3cVcqfeUkR1Ok1QtfRYn8H|0.571|0.557|5|-8.141|1|0.0832|0.241|0.0656|0.985|0.637|139.013|3
580uZ6ypdRCzbglJ9eHYrO|0.527|0.479|6|-9.3|0|0.091|0.0152|0.0219|0.124|0.563|104.13|3
2r2UnmPNRHUa4M7skkRsDK|0.574|0.828|11|-6.973|0|0.0998|0.0304|0.0|0.138|0.689|110.207|4
1CZJNVrWOLtYJ58kbOfqPo|0.476|0.455|5|-10.394|1|0.0775|0.0358|0.126|0.326|0.245|82.503|3
2Mwfahwqr7bPhmhRVPrXLL|0.406|0.786|2|-7.893|1|0.0738|0.0881|0.251|0.273|0.571|99.154|4
6IBK1Lk4vhOQ992Nysbm7z|0.503|0.288|5|-19.583|0|0.259|0.235|0.000495|0.976|0.501|119.742|4
4Xq6uRC6B0dldNAnDN5eTj|0.396|0.425|4|-16.017|1|0.104|0.598|0.0451|0.707|0.525|182.153|3
3Sju0uGwJOyU0vOhDpE7U2|0.437|0.558|7|-14.568|1|0.0764|0.562|0.00203|0.958|0.556|93.039|3
6e22NiWLuDqPbKVyTmbH2D|0.362|0.723|7|-13.959|1|0.105|0.314|0.205|0.979|0.539|113.027|3
4e03J3XTZ9SZMlbZ1RhgiK|0.415|0.555|9|-7.181|1|0.0338|0.47|0.0127|0.336|0.38|171.272|3
3z2gZjo1S8XLEAgfxXaNYu|0.587|0.817|4|-5.705|1|0.0306|0.43|0.0142|0.249|0.725|101.88|4
0BrmbJnPYcd7gnvLYqxw0r|0.769|0.586|4|-6.047|0|0.0412|0.45|0.0243|0.11|0.882|93.374|4
0lWpblU8RVTRpwYRKGqec0|0.503|0.706|3|-5.853|1|0.028|0.54|4.13e-05|0.0533|0.332|77.74|3
3e1vsLS7W9LNOofXgGccH3|0.583|0.9|4|-4.62|0|0.0339|0.137|0.435|0.548|0.859|105.061|4
6DjmnUmH5t1mDJnhDbXVkX|0.639|0.712|4|-6.393|0|0.0383|0.19|0.000689|0.249|0.894|101.992|4
1amH1FjaNDAaZVpHWzcztW|0.666|0.421|4|-8.553|0|0.0421|0.537|0.0134|0.112|0.441|79.919|4
3rxqTIzSZGHpjG0NBleFjH|0.437|0.436|9|-8.518|1|0.0308|0.762|2.87e-05|0.0759|0.282|141.18|3
3cwJCxJAfXGjKfdjJBJF7a|0.637|0.684|11|-7.086|0|0.0558|0.0979|0.0984|0.309|0.774|76.758|4
58EgXnxSQ96uarbDXqVz4b|0.711|0.605|8|-7.124|0|0.0253|0.164|0.00123|0.0905|0.524|104.459|3
2pcRyxfhPdqk0wcW2VdEpF|0.389|0.69|9|-5.795|1|0.0401|0.396|0.0102|0.133|0.492|105.696|3
34JrJDLnQSCdcvX54bRYys|0.717|0.584|11|-8.232|0|0.0924|0.148|0.000977|0.161|0.734|104.984|4
7DDDlFgPwHkocHjlELfQFa|0.564|0.6|1|-10.283|1|0.0366|0.369|0.665|0.0793|0.816|157.298|4
4iFAWxDL8WWOlOAjxppVGG|0.583|0.9|4|-4.62|0|0.0339|0.137|0.435|0.548|0.859|105.061|4
6IV3LlFxJldi4p0W0RRJQ6|0.637|0.684|11|-7.086|0|0.0558|0.0979|0.0984|0.309|0.774|76.758|4
0GRWyabGHxZx4RkPgE8iLu|0.573|0.0302|10|-15.759|0|0.0566|0.919|0.0751|0.106|0.287|113.137|3
5WWwla0DQLMgMDM8uFzAZh|0.727|0.528|9|-8.875|0|0.0495|0.561|0.00448|0.181|0.502|69.875|4
1mOSp9sl7Rqc6XZifDF1UZ|0.697|0.407|9|-11.694|0|0.0384|0.474|0.00988|0.0667|0.537|102.997|4
3N2br1bJ2E6VigB44rErFW|0.599|0.0267|9|-13.778|1|0.0481|0.91|0.000866|0.0866|0.345|88.46|4
486lkFVcHCgC2MdeYJ0ant|0.851|0.25|0|-10.453|1|0.0561|0.561|0.000182|0.279|0.339|98.453|4
2wpEWFExAJjNDkANkwVK6h|0.72|0.151|0|-12.263|1|0.0471|0.93|0.000804|0.125|0.457|75.34|4
4WDdvQZrnH46N3WVn44eDD|0.686|0.498|0|-9.472|1|0.0936|0.366|0.082|0.0873|0.594|135.16|3
5i76a1RcDxvCqW423e4O21|0.661|0.116|7|-16.296|1|0.0425|0.828|0.000215|0.127|0.343|100.848|4
0kNiKZJ9JXhGKM7rvQCIvv|0.71|0.107|0|-13.302|1|0.0887|0.746|0.00708|0.0909|0.36|80.488|4
4aDSrE9nqb0kVKWnL1MSC6|0.731|0.131|4|-13.597|1|0.0833|0.929|0.00245|0.249|0.348|79.631|4
0xR2jMARMC5yrrVQF4XRJY|0.487|0.197|9|-15.82|1|0.0418|0.457|0.0306|0.102|0.202|181.215|3
2H6IzAxNKYbiFtHzsVy5pG|0.576|0.0599|11|-19.733|1|0.0474|0.863|0.0455|0.164|0.278|70.973|4
1frQDBFwW3fODsCit37edx|0.349|0.573|7|-13.306|1|0.0556|0.118|0.646|0.172|0.876|180.294|4
0eUAEy4AeGwexegCjwVCvL|0.712|0.364|5|-14.88|1|0.0352|0.458|0.0151|0.118|0.618|72.45|4
4Y17wFgNU1eDxN9PNNwAvb|0.715|0.46|7|-13.787|1|0.0519|0.478|0.636|0.237|0.907|110.1|4
3o5sh8HQsdO5TraAC4gJZ6|0.408|0.368|0|-15.521|1|0.0361|0.392|0.646|0.425|0.554|158.791|3
5fxduPCSlBr0c4BBPYsTxf|0.791|0.271|7|-16.291|0|0.079|0.312|0.0222|0.14|0.608|105.505|3
3pxNDCNePikEp59Kvnx5Uj|0.628|0.323|7|-14.554|1|0.0286|0.501|0.223|0.434|0.554|83.034|3
5B8R2Wl2KcIz6KRewnX9Jx|0.51|0.654|0|-10.74|1|0.0424|0.709|0.441|0.262|0.898|150.915|4
7ovP59kjSwOR9yLv56E1yh|0.486|0.232|0|-15.531|1|0.0443|0.753|0.142|0.219|0.403|171.512|3
4XdsLd5uVt80xqBkxmJ55k|0.58|0.781|0|-12.078|1|0.063|0.698|0.865|0.173|0.912|117.617|4
6Rz7iu1nEaNnHO7wF7c6To|0.675|0.207|0|-17.269|1|0.0479|0.825|0.516|0.164|0.556|105.042|3
4K1kNBCBO88YxiZ8hZGV5V|0.475|0.722|1|-6.42|1|0.05|0.282|3.02e-06|0.0641|0.908|143.327|4
7pdo8rIZRMCfuUDmtAWR5Z|0.64|0.828|7|-7.197|0|0.0452|0.751|0.00357|0.135|0.951|157.547|4
7DlKuYrQoZdy0Ah6aHPTVz|0.771|0.517|3|-11.379|1|0.0352|0.294|1.8e-05|0.302|0.954|140.174|4
3MQuoQa2zpw4IfUTh2fwI7|0.705|0.619|11|-8.562|1|0.0352|0.0838|7.8e-05|0.307|0.849|141.042|4
0qOdYWBz3qX0eDRq6CUxLJ|0.773|0.552|5|-8.385|1|0.048|0.308|0.0|0.133|0.946|117.609|4
3MuoAMck3pmK7eUWmNsf0Q|0.707|0.809|5|-5.896|1|0.0334|0.577|2.22e-06|0.108|0.961|110.832|4
1vshrZ49jUnyLM6udiv2vo|0.444|0.705|9|-8.257|1|0.0662|0.0276|0.000416|0.373|0.604|120.868|4
4tthJWZVTqLfjB00MdjYQR|0.715|0.0928|1|-14.858|1|0.0442|0.906|0.108|0.122|0.161|110.697|4
39keYX2HCbDBvpkaX4KIpA|0.4|0.52|10|-5.715|0|0.0283|9.28e-05|0.899|0.0759|0.0476|77.903|4
1aarkU76rLZZMPwiTMIE9L|0.544|0.839|10|-4.783|0|0.0585|0.0172|0.488|0.113|0.844|129.951|4
7HFdKzdMCHCI0Glo08yH3G|0.286|0.659|3|-5.548|0|0.0383|0.00313|0.394|0.165|0.58|172.815|4
7t2iIemmVgETmtZ4CIWnhv|0.454|0.804|10|-4.402|0|0.0365|0.0199|0.323|0.0937|0.505|82.921|4
0KaOkEHwpyMINl9VqDDbky|0.428|0.902|8|-4.071|1|0.0686|0.0112|0.468|0.121|0.473|117.298|3
4ISFTDdWhS06np9ZwfdEaB|0.475|0.719|6|-4.983|1|0.0291|0.0149|0.29|0.108|0.553|160.101|4
3ijuX4dX1lHE9YfqqJfoQW|0.411|0.869|2|-5.379|1|0.15|0.000327|0.0535|0.239|0.661|185.946|4
3jlw1ZeBa6MOGvAOrAVPpp|0.539|0.47|1|-6.83|1|0.0497|0.0416|0.00454|0.131|0.174|74.853|4
0H9PqFVtiQuz8QNJrJ8Nq2|0.175|0.686|2|-13.165|1|0.0585|1.83e-05|0.221|0.0869|0.343|94.959|4
726BLYjmNlbGxaB8rCC1Lm|0.192|0.803|9|-12.593|1|0.0767|5.83e-06|0.0894|0.338|0.202|129.094|4
6Dd5LHmVioePOkrtdE7pr6|0.165|0.826|8|-13.596|1|0.0487|0.000422|0.0158|0.368|0.316|148.311|4
5NWhBZRLWLF4bN79ROZXnO|0.258|0.649|3|-13.579|0|0.0548|0.00152|0.00457|0.254|0.121|115.772|4
20xwUxQZZlvq3aWhXMdwCL|0.27|0.703|2|-12.557|0|0.0507|0.00161|0.0|0.183|0.263|82.412|4
0SplXY9exKU0te0niPzSY1|0.209|0.683|6|-12.732|0|0.0725|4.3e-05|1.68e-05|0.601|0.0715|112.715|4
03kv4EUiGITbgMydE0KR0T|0.336|0.539|2|-14.307|1|0.0743|0.0161|2.09e-05|0.482|0.327|137.855|4
4hzmbO1rdjW49DzkQhKnvj|0.233|0.909|5|-11.607|0|0.0981|8.92e-05|2.55e-05|0.257|0.122|118.241|4
7MLFJWYknnouNFvXhkyAKD|0.127|0.576|5|-12.862|1|0.0604|0.0019|9.53e-05|0.107|0.237|73.644|4
3JkxFrs5ssfPiuPB0evsSh|0.17|0.914|3|-11.73|1|0.0866|0.000105|4.56e-06|0.146|0.0609|114.567|4
2H3TVrkSQJZoScJY7yC0DM|0.304|0.938|0|-3.757|1|0.0886|0.0428|0.263|0.17|0.559|83.524|4
74e83s7U1z6oBNKFszZL75|0.378|0.822|5|-3.842|1|0.0349|0.267|0.00309|0.108|0.503|83.294|4
2DRDRlE1vUqDO3cMpGopBC|0.415|0.847|2|-3.665|1|0.04|0.0421|0.0143|0.113|0.38|132.014|4
4HJQZAptMftRXvcf7Jzdgv|0.221|0.921|2|-3.958|1|0.095|0.0193|0.153|0.129|0.466|167.056|4
5d6sVp1gwuxMG0sDOeilgV|0.339|0.877|10|-4.031|1|0.0692|0.12|0.00427|0.0962|0.424|115.284|4
0SBrI8VWYsCM7mZaalonzV|0.321|0.945|9|-3.29|1|0.0564|0.000407|0.118|0.354|0.467|104.163|4
7pmzTu9nlpHj3rbrwW0YNV|0.281|0.681|9|-5.703|1|0.0344|0.082|0.189|0.0898|0.218|113.186|4
3Mlt9UdRHKVMoNfIhXCf01|0.202|0.831|2|-4.059|1|0.0393|0.106|8.56e-05|0.269|0.586|77.616|4
3cfzjwMj7AVqDrQJXGdlK8|0.144|0.879|9|-4.976|1|0.0586|0.0551|0.0351|0.0846|0.21|81.931|4
2PPKXOBtkuSlbdNEYY8xzA|0.293|0.8|7|-5.146|1|0.0591|0.00945|2.93e-06|0.0944|0.488|123.555|4
4zThPkcKS16Dc0XG9sjUeq|0.16|0.788|0|-4.941|1|0.0417|0.103|0.716|0.154|0.302|164.428|4
0zhXcq1JDxwijWpGmWbvJV|0.326|0.952|2|-3.114|1|0.0481|0.000978|0.247|0.225|0.555|94.843|4
3VZp6WhhcBdprZVeUAXO4p|0.36|0.375|7|-8.141|1|0.0343|0.828|0.195|0.112|0.0934|124.88|5
20aqRqzK3GSRaBS9Inwuvq|0.374|0.901|2|-3.906|1|0.054|0.00586|0.0914|0.229|0.795|131.044|4
6IM5Fk6uGkmssMB5NXeMXH|0.331|0.948|2|-9.692|1|0.0723|8.7e-06|0.00015|0.0445|0.315|131.8|4
3V2bp272WVlsxRWEF3Mmxf|0.32|0.856|4|-8.709|0|0.0508|0.00672|0.0|0.0758|0.317|85.254|4
4jpuBSTMqGZ5dPLI4BOCXO|0.291|0.939|7|-9.415|1|0.0561|4.01e-05|1.68e-05|0.358|0.616|180.792|4
4hqXF8ULREtCOrbqb9ouFI|0.324|0.583|10|-10.741|1|0.0325|0.000988|0.000315|0.144|0.333|112.014|4
7aVbRnXzeTLFmWeTKjDNg8|0.351|0.984|0|-8.824|0|0.0932|0.00122|1.94e-05|0.248|0.217|97.072|4
2SoAhxDTvihWKb3KH1fNtr|0.299|0.907|8|-10.102|1|0.0358|0.000353|0.00161|0.13|0.392|150.876|4
5lRrEbUlzRjhmITaGduJnD|0.413|0.937|0|-8.99|1|0.0485|2.17e-05|0.000105|0.238|0.603|134.994|4
4hl52DXoNcUt9bRTMh7o3B|0.439|0.709|0|-10.354|1|0.0258|0.00156|0.000292|0.209|0.395|106.506|4
1Tku2XUgdme8fbP3b6ddfH|0.34|0.957|7|-8.447|1|0.0569|9.16e-06|0.000722|0.104|0.242|130.716|4
5yh8iozPHK2r7qynTt1ydu|0.363|0.85|5|-10.815|0|0.0416|0.0142|0.0|0.11|0.724|162.174|4
3gFWH9p0UgyOswEakLDdL1|0.343|0.245|10|-15.297|1|0.0326|0.331|0.0141|0.148|0.188|108.88|4
4Fui4NhjwsDvHzxuSX63wn|0.253|0.981|2|-8.834|0|0.0467|0.000246|1.04e-06|0.0975|0.473|100.994|4
6W0gzp8tCT9XrMxO56Yqj6|0.229|0.588|0|-11.237|1|0.0366|0.000166|0.00171|0.071|0.514|108.476|3
7s1hL0MHhw8Pot5ZvexF4C|0.357|0.603|0|-16.598|1|0.0477|2.68e-06|0.000427|0.98|0.552|122.115|4
1xUtHarkPFTSyipbfJYbaG|0.262|0.639|7|-16.268|1|0.0481|2.55e-06|0.000309|0.482|0.453|135.887|4
7ljPr5a3mqSccSycOziUST|0.254|0.528|4|-16.318|0|0.0447|1.98e-05|1.41e-06|0.133|0.369|86.491|4
7MfKY7DJ9T23nY8NvAaYx0|0.271|0.616|7|-16.89|1|0.0413|2.26e-06|0.000513|0.189|0.387|92.796|4
7lxKVCw756elKjAxzpRXR0|0.39|0.395|7|-18.322|1|0.0331|4.86e-05|0.0011|0.686|0.43|135.466|4
7ejO9Vpb0bRaocm4iJEYxx|0.176|0.619|3|-17.044|1|0.0358|2.94e-06|0.00863|0.704|0.465|153.147|4
7lDfddqklLh9BmUMe5il9L|0.186|0.854|2|-3.168|0|0.0434|0.0441|5.07e-06|0.101|0.538|163.956|3
43LkZcr42KiouWfmUY6T92|0.278|0.821|9|-4.948|1|0.052|0.000334|3.77e-06|0.177|0.544|118.041|4
0MfX1WJVdeJgyt6XqkXGMs|0.274|0.937|10|-4.708|1|0.0884|0.00166|0.00102|0.128|0.356|90.195|4
0I26fI5Nz6swwdtnFYKClG|0.524|0.602|1|-7.399|1|0.0267|0.0849|0.0165|0.513|0.433|93.016|4
4XeeVjGGTFdLJcUBGu5Jb0|0.282|0.953|9|-3.265|1|0.0661|8.85e-06|0.0|0.0533|0.712|141.89|4
1DrJ6zgdRJ9evdxbG9IumT|0.449|0.614|7|-4.707|1|0.0322|0.0778|0.00699|0.15|0.642|109.957|4
0D2OIpmGfUbiwKFcOyLsxF|0.412|0.434|7|-8.953|1|0.0286|0.0245|3.53e-05|0.109|0.208|111.074|4
4jQNhzYwAwmW8PECQp9ktd|0.174|0.963|7|-2.879|1|0.098|0.00108|0.0|0.153|0.342|186.664|4
62k3tMCGDKHthFnqzOnDuY|0.238|0.931|11|-4.46|0|0.0605|0.00201|0.0|0.156|0.604|76.939|4
3L5xX0OlsdDHZKUkbAmZrE|0.305|0.696|7|-6.266|1|0.034|0.00117|0.0|0.0716|0.625|88.642|4
06sfdSgnwXgMdGn1xD4DZc|0.297|0.841|9|-4.413|1|0.0414|0.00737|0.0229|0.146|0.416|135.921|4
0czGFCvvh4AsnWiKJLIPj0|0.393|0.814|2|-4.769|1|0.0768|0.000452|0.00283|0.0915|0.495|114.389|4
0FBV5YFwolDnpBGEJFrKEt|0.204|0.786|7|-5.322|1|0.0466|0.014|0.00379|0.103|0.0464|94.293|4
0e6YcCJRRUaPmNbIPMdvt8|0.214|0.765|2|-6.083|1|0.0359|0.0085|0.00491|0.291|0.679|154.945|4
5uwOim6VQreI6YCecbmRn7|0.111|0.902|2|-6.961|1|0.067|4.15e-05|0.3|0.0978|0.391|161.418|4
6MNcOGXh5U4KJn6S5zffnm|0.468|0.733|0|-7.254|1|0.0282|0.0184|0.00724|0.113|0.334|114.566|4
0UI9rdrNsPrvo7FTJJAA1r|0.26|0.873|7|-5.629|1|0.0539|6.13e-05|0.0|0.0947|0.583|146.144|4
7knIPaIJKByJKN7GrS7lah|0.39|0.689|3|-7.554|1|0.0422|3.86e-05|1.76e-05|0.111|0.287|119.184|4
7BkQvIDU3H7oWGKTzVHYRy|0.28|0.866|2|-6.101|1|0.0536|8.71e-05|0.0426|0.157|0.523|124.711|4
637UDvd12aPtEzym63fbbj|0.227|0.949|2|-5.364|1|0.0727|0.00113|7.7e-05|0.119|0.755|167.862|4
6y28Tuaeh2vClKGjzYinhN|0.4|0.451|9|-8.907|1|0.0286|0.113|0.0244|0.13|0.168|103.864|4
0huKIWbf6GboLeJThfXyEY|0.251|0.803|0|-5.194|1|0.0431|0.00887|2.51e-05|0.0944|0.346|106.312|3
5QM2oV4UQ4FsJUF1GQRNfp|0.503|0.484|9|-8.276|1|0.0273|0.174|0.000269|0.112|0.316|132.17|4
3bm0m7Ic0xlf8bj8rmi5PY|0.125|0.912|2|-6.31|1|0.0871|0.000146|0.000508|0.183|0.436|174.015|4
22YpA7sSh9WlqoIU0TuLcs|0.328|0.853|7|-6.002|1|0.0385|0.000395|0.000342|0.0667|0.314|119.904|4
2RfPsz6GHNfcHzu0MUv6ek|0.221|0.782|7|-6.56|1|0.105|0.0557|0.0144|0.621|0.243|81.874|4
1JqZvXOwK8K4X9eTxsXGdT|0.351|0.911|9|-8.45|1|0.0587|0.00474|0.00114|0.362|0.468|148.298|4
7oQHEB01YKcXYkr9RsVR6x|0.362|0.942|3|-7.715|1|0.0563|0.0394|0.0|0.333|0.695|106.614|4
5Z2D6Wy1l5ei0fpEsC7LEx|0.201|0.909|10|-7.459|1|0.0888|0.00482|0.000122|0.234|0.367|128.722|4
4EtRL22JyKzDitIpDCZi88|0.438|0.343|0|-15.101|1|0.0308|0.281|0.315|0.0761|0.281|79.673|4
3NMpJ98CN4rjln8heMc2wb|0.251|0.957|5|-6.759|1|0.0794|0.000202|0.0257|0.226|0.466|164.277|4
4ZC7dH72lcqoNS0fycUTwp|0.432|0.233|4|-14.209|1|0.029|0.423|1.47e-06|0.0474|0.307|87.539|4
5UizDP51hSyvJvWlL2ReCG|0.221|0.842|2|-8.102|1|0.0476|1.13e-05|0.388|0.0853|0.815|172.933|4
4bhj46TmldH5VIg7DY9BC2|0.606|0.578|9|-8.946|1|0.0397|0.345|6.38e-06|0.107|0.198|117.032|4
0e43VWCexoCeq7nFS9VBS0|0.52|0.314|7|-13.519|1|0.0278|0.308|0.0|0.0988|0.51|142.038|4
413opiCqOWrICST1R0twii|0.216|0.851|6|-6.794|0|0.0466|1.6e-05|0.000284|0.305|0.199|109.839|4
6HxA3du6pvyvwpPUJtB5FA|0.364|0.521|2|-10.964|1|0.0349|0.0595|0.00701|0.313|0.317|134.794|5
4lMIR6DQBUcWSIZTseE2kj|0.224|0.902|9|-6.194|1|0.0494|7.26e-05|0.00057|0.176|0.496|152.387|4
3OoEDZV3iEpgDuqWQ5W0ex|0.474|0.38|2|-12.53|0|0.033|0.135|0.0005|0.396|0.6|110.072|4
3FXfsYG1i6HKILzAFL2g51|0.166|0.882|4|-6.817|1|0.0857|7.19e-05|0.0894|0.179|0.449|142.893|5
6wLcSNd2BKnY0ER5Z5rehV|0.544|0.856|0|-5.681|1|0.0305|0.0116|1.53e-06|0.239|0.661|112.23|4
2arCiMW4vXUF7zyymFhvwH|0.0641|0.929|9|-6.47|1|0.0589|0.00398|0.258|0.242|0.508|195.574|4
1k5Mb2m8ylNqgRfnbVk4yp|0.407|0.725|11|-9.443|1|0.0552|0.000855|0.00695|0.0845|0.371|121.094|4
4dvTMokXv558J0E6P4GTns|0.18|0.708|2|-10.304|1|0.0483|0.0308|0.0406|0.104|0.314|134.891|4
5pPHJ87uXzrp9lqxKHXsAR|0.392|0.903|10|-5.294|1|0.0664|0.00414|2.75e-05|0.144|0.236|123.899|4
1kAUZoXT98Pq1Ji4Hf7IdC|0.524|0.942|7|-8.716|1|0.0431|0.00173|4.56e-05|0.158|0.6|140.566|4
7LkrOZ8SIWalpfxE29mWmv|0.231|0.875|11|-5.465|0|0.0567|0.0365|0.000208|0.119|0.447|172.615|4
4GyVh0xtnAV9ryOpJqXH0r|0.36|0.627|2|-9.169|1|0.0399|0.0263|0.0108|0.152|0.323|129.168|4
2weo2QtHCiIRB3KvB7jLEW|0.179|0.979|2|-5.721|1|0.131|0.00182|6.24e-06|0.0586|0.241|150.08|4
4oxCtTPg4DZ1NaFkF7kVxA|0.278|0.952|7|-8.152|1|0.0584|0.0178|0.0|0.775|0.358|137.57|4
2xQ6sLt6mjiO7ssGXk1mtJ|0.491|0.529|5|-7.269|1|0.0265|0.00197|0.00156|0.248|0.431|89.142|4
2nxaLZu6sGJDBYKg6I0phu|0.22|0.973|9|-4.685|1|0.123|0.00361|0.0|0.185|0.352|159.693|4
0pWHYUVXMPuLIJUcbnbQ98|0.419|0.716|9|-6.653|1|0.0314|0.004|0.0|0.277|0.371|98.015|4
0JCgbQqoOmOmSW2gqrvyE7|0.274|0.594|10|-11.457|1|0.0375|0.0462|2.27e-06|0.105|0.374|175.133|4
4PKAnhEsWD2G7a1YbGcGsn|0.272|0.887|2|-5.726|0|0.0498|0.00308|0.0|0.158|0.567|109.91|4
24VY3EhbGj8JPrq1yn3CoO|0.548|0.673|11|-6.215|1|0.0311|0.0138|0.0|0.0749|0.527|73.037|4
2ZDDEqQ2NcrKihwF8ccMy0|0.427|0.765|7|-8.275|1|0.0396|0.0127|0.0|0.207|0.27|132.619|4
1wEJ5lHxWVtDjjtJ6jYAoc|0.398|0.722|4|-7.626|1|0.0399|0.0516|0.0|0.0581|0.393|164.27|4
40MtGcTR0HmEgiNeinEtyo|0.453|0.909|10|-6.782|1|0.0566|0.0011|0.000791|0.385|0.402|154.301|4
